lat,lngitude,name,count
30.000748,-97.871373,Burleson St./Marketplace Ave.,0
35.687886,-101.394179,Circle Dr.  N Main St./Carolina St./Airport Rd./Country Club Rd./N Cedar St. ,0
34.214218,-78.017543,Ploof Rd./Gateway Blvd.,0
34.426193,-77.546425,NC 50-NC 210/S. Topsail Dr,0
34.435099,-77.553074,NC 50-NC 210/Little Kinston Rd./Akinson Point Rd.,0
39.366251,-77.450713,Ballenger Creek Pike  MD 351 /Elmer Derr Rd./English Muffin Way,0
39.340561,-77.64052,Burkittsville Rd.  MD 17 /US 340 WB Ramps,0
39.31842,-77.85264,Fairfax Circle  Fairfax Blvd./Baker Pl./Joshua M Freeman Blvd. ,0
39.320361,-77.854889,Brickyard Circle  Baker Pl./Wallace Way ,0
39.320891,-77.846365,Oak Lee Dr./ unknown ,0
39.321324,-77.852744,Dupont Circle  Joshua M Freeman Blvd./Wallace Way ,0
60.6917,17.14933,Hamnleden/Tallåsvägen,0
60.66482,17.15398,Södra Kungsgatan/Fleminggatan,0
60.68971,17.1542,Strömsbrovägen/Strömmavägen,0
60.65583,17.15662,Rte 76/Spängersleden/Söderbågen,0
60.6577,17.16523,Rte 76/Södra Kungsvägen/Österbågen,0
60.69899,17.17003,Hamnleden/Bönavägen/Björkevägen/Norrlandsgatan,0
60.67068,17.18292,Atlasgatan/Brynäsgatan,0
60.669,17.18543,Österbågen/Atlasgatan/Måsberget,0
60.67673,17.21396,Österbågen/Furuviksvägen/Korsnäsvägen/Klockar-Calles gata,0
60.67307,17.25367,Furuviksvägen/Norra Norelundsvägen,0
59.04789,17.28212,Rte 57/Västra Storgatan,0
60.62974,17.41238,Rte 76/Östra Vägen/Centralgatan,0
59.19143,17.57039,Strängnäsvägen/Genetaleden/Golfbanevägen/Klockarvägen,0
59.18688,17.57672, Genetaleden connector / parking lot ,0
59.19632,17.58591,Prästgårdsvägen/Klockarvägen,0
59.19702,17.58165,Strängnäsvägen/Robert Anbergs väg,0
59.19969,17.59719,Strängsnäsvägen/Brolundavägen,0
59.19522,17.60039,Holmfastvägen/Brolundavägen,0
59.18685,17.61419,Västergatan/Erikshällsgatan,0
59.18227,17.61696,Genetaleden/Tvetavägen,0
59.1766,17.63356,Nyköpingsvägen/E20 WB Offramp/Stålhamravägen,0
59.17591,17.63404,Nyköpingsvägen/E20 EB Onramp,0
60.34031,17.48496,Rte 292/E4 Ramps,0
60.332,17.51039,Rte 292/Uppsalavägen,0
58.9057,17.55059,Rte 218/Nyängsvägen/Verktygsgatan,0
59.5513,17.49627,Kalmarleden/Viby äng,0
59.58434,17.50639,Gransäterrondellen  Kraftleden/Enköpingsvägen/E18 EB Ramps ,0
59.56422,17.52012,Centrumleden/ unknown ,0
59.54419,17.52381,Kalmarleden/Granbacksvägen,0
59.56901,17.52957,Stationsrondellen  Centrumleden/Stockholmsvägen ,0
59.5671,17.53276,Stockholmsvägen/Centrumstråket/Stationsvägen,0
59.5612,17.54122,Skeppsrondellen  Stockholmsvägen/Kalmarvägen ,0
59.55936,17.54451,Kalmarrondellen  Stockholmsleden/Kalmarleden/Södra Bålstaleden ,0
59.56123,17.55428,Dragetrondellen  Södra Bålstaleden/Dragrännan/Lilsjöslingan ,0
59.22149,17.6364,Birkavägen/Ritorpsvägen/Kärrhöjdsvägen,0
59.22333,17.63723,Birkavägen/Boklidsvägen/Viksbergsvägen,0
59.18501,17.63833,Hertig Carls väg/ unknown ,0
59.16542,17.64041,Nyköpingsvägen/Verkstadsvägen,0
59.8786,17.58112,Rte 272/Harnäsgatan,0
59.87687,17.5891,Rte 272/Söderforsgatan,0
59.87263,17.5982,Rte 272/Rte 55-Rte 72 SB Ramps/Gamla Börjevägen,0
59.871,17.60183,Rte 272/Rte 55-Rte 72 NB Ramps/Skebogatan,0
59.86859,17.60651,Börjegatan/Fyrisvallsgatan,0
59.86292,17.61438,Börjegatan/Ringgatan,0
59.52384,17.6218,Håtunavägen/Önsta Allé,0
59.51597,17.63148,Enköpingsvägen/Råbyvägen,0
59.88058,17.62244,Tycho Hedéns väg/Svartbäcksgatan/Rte 72 Ramps,0
59.20406,17.64462,Bergaholmsvägen/Östergatan/Stockholmsvägen Ramps,0
59.22045,17.64466,Ritorpsvägen/Åsbovägen/Näverlavsvägen,0
39.12294,-76.78472,Guilford Rd./MD 32 WB Ramps,0
39.273208,-76.986265,Burntwoods Rd./Andrea Dr./MD 32 NB Ramps,0
39.276153,-76.986412,Ten Oaks Rd./Pfefferkorn Rd./MD 32 SB Ramps,0
38.960885,-76.713198,Melford Blvd./Science Dr.,0
38.958423,-76.706834,Melford Blvd./Curie Dr.,0
39.12478,-76.842568,Whiskey Bottom Rd./All Saints Rd.,0
39.468151,-76.309005,Merchants Blvd./Wegmans Blvd.,0
39.127041,-76.846082,Stephens Rd./Whiskey Bottom Rd.,0
39.009853,-76.903303,Cherrywood Ln./Greenbelt Metro Dr.,0
39.554649,-76.128132,Chapel Rd./Bulle Rock Pkwy.,0
39.546651,-76.135211,Blenheim Farm Ln./Bounding Home Ct.,0
39.594721,-75.979567,Charlestown Crossing Blvd./Claiborne Rd.,0
39.24534,-76.507864,Dundalk Ave./Sollers Point Rd.,0
46.839002,-71.311165,Boulevard de la Morille/Boulevard Robert Bourassa,0
39.58178,-76.84261,MD 30  Hampstead Bypass /Business MD 30  Hanover Pike ,0
39.61108,-76.86457,MD 30  Hampstead Bypass /MD 482  Hampstead Mexico Rd. ,0
39.63466,-76.86675,MD-30  Hampstead Bypass /Business MD 30  Hanover Pike ,0
38.966,-76.18291,Nesbit Rd./Shoreway Dr.,0
39.218631,-76.079132,MD 20/MD 291/ parking lot ,0
38.79166,-77.004163,Oxon Hill Rd./ parking lots ,0
38.784516,-77.005969,Oxen Hill Rd./Cedar Ridge Dr./Panorama Dr.,0
38.77951,-77.006482,Oxon Hill Rd./Kerby Hill Rd.,0
59.85772,17.62522,Kyrkogårdsgatan/St. Johannesgatan,0
59.86502,17.63277,Råbyvägen/Kungsgatan,0
38.364131,-76.449361,HG Trueman Rd.  MD 765 //Southern Connector Blvd.,0
38.356292,-76.433096,Rousby Hall Rd.  MD 760 /Southern Connector Blvd./Olivet Rd.,0
46.841316,-71.324028,Rue des Bienfaits/Rue du Chevalet/Rue Coursol,0
46.687605,-71.057811,Route Campagna/Rue Commerciale,0
46.700458,-71.072737,Route Campagna/Rue des Prés-Verts/Rue Commerciale,0
45.71509,-73.697937,Rue de la Passerelle/Boulevard des Seigneurs/Avenue Claude-Léveillée/Bloulevard de la Pinière,0
45.705692,-73.686387,Rue de Plaisance/Boulevard des Plateaux,0
45.70337,-73.687445,Rue de Plaisance/Rue de Gannes,0
45.700569,-73.687794,Rue de Plaisance/Rue de Challans/Rue de vaccariès,0
45.698836,-73.686915,Rue de Plaisance/Rue de Challans/Rue de Chautagne,0
45.501649,-73.996199,Chemin d'Oka/Chemin des Collines/Chemin des Collines/Autoroute 640,0
44.168084,-78.37096,Peterborough Road 28/Wallace Point Rd.  CR-21 ,0
59.89271,17.63832,Vattholmavägen/Iduns väg,0
59.83932,17.63998,Dag Hammarskjölds väg/Regementsvägen,0
59.51487,17.64031,Enköpingsvägen/Norrgrindsvägen/Köpmanvägen,0
59.87561,17.64344,Tycho Hedéns väg/Gamla Uppsalagatan,0
59.88362,17.64456,Gamla Uppsalagatan/Runebergsgatan,0
59.84071,17.64735,Regementsvägen/Lägerhyddsvägen/Eklundshovsvägen,0
59.20683,17.64739,Bergaholmsvägen/Brunnsängsvägen/Morabergsvägen,0
59.21937,17.64879,Ritorpsleden/Näverlavsvägen,0
59.51017,17.65374,Finnstarondellen  Enköpingsvägen/Ginnlögs väg ,0
59.85648,17.65385,Stationsgatan/Strandsbodgatan/Bergsbrunnagatan/Strandbodkilen,0
59.1993,17.65847,Klastorpsvägen/Rte 225/E4 EB Ramps/Klastorps Backe,0
59.20087,17.66041,Klastorpsvägen/E4 WB Offramp/ parking lot ,0
59.20304,17.66392,Klastorpsvägen/Morabergsvägen,0
59.21308,17.65417,Bergaholmsvägen/Ritorpsleden,0
59.8871,17.661,Österleden/Råbyvägen/ parking lot ,0
60.01782,17.55659,Rte 600/Rte 700,0
59.50651,17.66118,Enköpingsvägen/Kockbackavägen,0
59.51642,17.6758,Kockbackavägen/E18 WB Ramps,0
59.18351,17.68632,Gärtunavägen/Rte 225  Nynäsvägen  Connectors,0
59.88595,17.66419,Rte 55/Österleden,0
59.84703,17.66469,Kungsgatan/Stallängsgatan,0
59.85607,17.66513,Björkgatan/Bergsbrunnagatan/Bolandsgatan,0
59.885,17.66748,Österleden/Takpannegatan,0
59.88811,17.66965,Rte 55/Rte 288/E4 Ramps,0
59.87481,17.6741,Vaksalagatan/Marknadsgatan,0
59.87916,17.6754,Österleden/Marknadsgatan,0
59.8765,17.67793,Vaksalagatan/Österleden/Fyrislundsgatan/Krämargatan,0
59.8475,17.67857,Stålgatan/Stångjärnsgatan,0
59.84891,17.68065,Stålgatan/Verkstadsgatan,0
59.85332,17.68376,Stålgatan/Bolandsgatan,0
59.85468,17.68554,Tycho Hedéns väg/Stålgatan,0
59.85825,17.68855,Fyrislundsgatan/Sylveniusgatan/Axel Johanssons gata,0
59.8455,17.69007,Rapsgatan/Stångjärnsgatan,0
59.84732,17.69037,Rapsgatan/Verkstadsgatan,0
59.8559,17.69097,Stålgatan/Fyrislundsgatan,0
59.84877,17.69172,Rapsgatan/ parking lot ,0
59.84969,17.69186,Rapsgatan/Bolandsgatan,0
59.80741,17.69322,Stenbrohultsvägen/Skåneresan,0
59.8505,17.69342,Rapsgatan/Tycho Hedéns väg,0
59.88716,17.69416,Rte 288/Vaksalagatan,0
59.81725,17.69695,Rte 255/Nåantunavägen/Linnés Resväg,0
59.82089,17.69896,Rte 255/Skogsvägen,0
59.84484,17.70098,Gnista Trafikplats  Rte 255/Rte 282/Tycho Hedéns väg,0
59.84298,17.71051,Rte 255/Visthusvägen,0
59.84386,17.71105,Visthusvägen/Almungevägen/ parking lot ,0
59.84487,17.71171,Visthusvägen/ parking lot ,0
59.84617,17.71179,Rte 282/Visthusvägen,0
59.62748,17.72171,Rte 263/Uppsalavägen/Ragvaldsbovägen,0
59.62605,17.72196,Uppsalavägen/Pilsbovägen,0
59.84584,17.72494,Rte 282/Gnistagatan,0
59.84441,17.7337,Rte 282/E4 Ramps,0
59.20192,17.82574,Tumbavägen/Sedelvägen,0
59.20049,17.82692,Tumbavägen/Munkhättevägen,0
59.47862,17.72892,Enköpingsvägen/Granhammarsvägen/Lennartsnäsvägen,0
59.50266,17.74667,Granhammarsvägen/Effektvägen/Musikvägen,0
59.47719,17.74927,Enköpingsvägen/Centrumvägen,0
59.51177,17.75184,Granhammarsvägen/Symmertrivägen/Konstvägen,0
59.20032,17.78305,Söderby Gårds väg/Skyttorpsvägen/Söderby Gårds Allé,0
59.27988,17.79024,Ekerövägen/Älvnäsvägen/Träkvista Idrottsplats,0
59.42147,17.83922,Folkungavägen/Tornérvägen,0
59.28698,17.80126,Ekerövägen/Ekvägen,0
59.28973,17.80712,Ekerövägen/Clas Horns Väg,0
59.41815,17.82961,Järfällavägen/Frihetsvägen,0
59.46879,17.80966,Enköpingsvägen/Rte 267/Skarprättarvägen,0
59.47017,17.81034,Rte 267/E18 EB Ramps,0
59.47308,17.81194,Trafikplats Stäket  Rte 267/E18 WB Ramps ,0
59.21458,17.82988,Rte 258/Tumbavägen/Tuna gårdsväg,0
59.23676,17.83537,Segersbyvägen/Kumla gårdsväg,0
59.25263,17.85326,Rte 259/E18 WB Ramps/Botkyrkaladen/Fågelviksvägen,0
59.4224,17.85737,Folkungavägen/ parking lot ,0
59.41375,17.86155,Herrestavägen/Kalvshällavägen,0
59.25233,17.86353,Fittjavägen/ parking lot ,0
59.25142,17.85925,Rte 259/Hallundavägen/E4-E20 EB Ramps,0
59.40471,17.86449,Veddestavägen/Helikoptervägen,0
59.25016,17.86504,Rte 259/Fittjavägen,0
59.41483,17.86719,Karlslundsvägen/Barkarbyvägen,0
59.2508,17.86532,Fittjavägen/Tegelbruksvägen/ parking lot ,0
41.234141,-74.111278,Kanawauke Circle  Kanawauke Rd./Seven Lakes Dr. ,0
41.27556,-74.087959,Tiorati Circle  Seven Lakes Dr./Arden Valley Rd./Tiorati Brook Rd. ,0
45.237191,-76.179316,Ottawa St./Concession 11A/March Rd./Appleton Sideroad,0
59.95202,17.87019,Rte 288/Rte 661,0
59.62967,17.8105,Rte 263/Rte 255,0
59.62952,17.82286,Stationsgatan/Karlsborgvägen,0
59.62623,17.8232,Rte 263/Stationsgatan,0
59.51448,17.92414,Rte 268/E4 Ramps,0
59.51336,17.87386,Mälarvägen/Jordbrukargatan,0
59.51557,17.8867,Mälarvägen/Lövstavägen/Jupitervägen,0
59.35878,17.89598,Söderberga allé,0
59.26571,17.89632,Kungens Kurvaleden/Skärholmsvägen/Vårby allé,0
59.26354,17.89702,Trafikplats Lindvreten  Kungens Kurvaleden/E20 EB Ramps ,0
59.26073,17.89922,Kungens Kurvaleden/ parking lots ,0
59.35133,17.90064,Bällstavägen/Långskeppsgatan/Beckombergavägen,0
59.26185,17.90469,Kungens Kurvaleden/Prismavägen/Pyramidbacken,0
59.47039,17.91044,Rte 267/E4 SB Ramps/Rotebrovägen,0
59.3891,17.8257,Växthusvägen/Blomsterkungsvägen,0
59.36084,17.83331,Maltesholmsvägen/Aprikosgatan,0
59.61641,17.85246,Trafikplats Valsta  Rte 263/Valstavägen/Västra Bangatan ,0
40.91461,-72.66277,Flanders Rd.  Rte. 24 /Peconic Ave./Lake Ave./Riverleigh Ave.,0
33.055337,-80.10269,Parish Farms Dr./1st Ave./Van Buren Dr.,0
40.270155,-77.007858,Lambs Gap Rd./Bali Hai Rd.,0
43.488552,-112.048011,Bridgeport Dr./River Walk Dr.,0
43.48859,-112.04979,S Utah Ave./Bridgeport Dr.,0
41.11011,-81.61945,Ridgewood Rd./Jacoby Rd.,0
48.74689,-122.663828,Haxton Way/Smokehouse Rd.,0
48.420912,-122.287089,E Division St./Waugh Rd.,0
32.951411,-96.637735,W Brand Rd./Bellaire Dr./Three Oaks Ln.,0
47.32643,-122.219446,22nd St. NE/I St. NE,0
57.062093,-135.34781,Edgecumbe Dr./Kimsham St./Wachusetts St.,0
38.99427,-77.119249,Bradmoor Dr./Roosevelt St.,0
60.706099,-135.034012,Lewes Blvd./Teslin Rd./Nisutlin Dr.,0
36.205124,-116.014215,NV 372/S Blagg Rd.,0
36.206506,-115.991149,NV 372/Pahrump Valley Blvd.,0
39.101423,-121.551114,Oliverhurst Ave./Powerline Rd./Chestnut Rd.,0
40.025484,-83.198368,Davis Rd./Audubon Ave.,0
43.737612,-70.630639,Ossipee Trl.  Rte 25 /Manchester Rd./Saco Rd.,1
39.232476,-121.037663,Olympia Park Cir./ parking lot ,0
38.886798,-77.30187,Hunter Mill Rd./Mystic Meadow Way,0
26.699375,-80.058083,Palm St./Georgia Ave.,0
39.681519,-86.018626,S Franklin Rd./E Edgewood Ave.,0
39.787705,-75.043516,College Dr./Love Dr./Washington Dr.,0
39.786491,-75.045411,College Dr./Commencement Rd.,0
39.788586,-75.046596,Love Dr./Commencement Dr.,0
39.78762,-75.05079,Zimmerman Rd./Premuim Outlets Dr.,0
47.588994,-117.560235,W Aero Rd./W Westbow Blvd.,0
43.460956,-112.046406,Carriagegate Ln./Nottingham Ln.,0
41.341657,-81.418949,Liberty Rd./Glenwood Dr.,0
43.11413,-77.63435,E River Rd./Murlin Dr./Kendrick Rd.,0
39.696032,-86.017856,S Franklin Rd./Thompson Rd.,0
39.675621,-86.063519,S Arlington Ave./Shelbyville Rd.,0
39.681014,-86.063521,S Arlington Ave./E Edgewood Ave.,0
39.712474,-86.063575,E Churchman Bypass/S Arlington Ave.,1
38.902052,-77.260905,Park St. SE/Locust St. SE,0
27.25803,-80.37393,SW Tulip Blvd./SW College Park Rd.,0
27.268727,-80.386529,SW Savona Blvd./SW Abington Ave.,0
27.321203,-80.398274,NW California Blvd./NW University Dr.,0
27.33455,-80.366735,NW Bayshore Blvd./NW Selvitz Rd.,0
44.267031,-88.506796,CTH CB/W Atlantis Dr.,0
44.2356,-88.49555,CTH CB/Mutual Way,0
42.9015,-87.98005,S 51st St./W Drexel Ave.,0
44.65684,-88.23042,Crest Dr./Pelican Dr.,0
44.444115,-87.917604,STH 29  Kewaunee Rd. /S Huron Rd./Cottage Rd.,0
43.48859,-112.033745,S Boulevard/N Corner Ave./Elm St.,0
42.92042,-112.44502,E Chubbuck Rd./Sacajawea Dr.,0
40.377933,-105.115959,Wilson Ave./Melissa Dr.,0
50.223754,-66.375884,Rue Smith/Rue Comeau,0
43.151868,-77.659619,Rte 33  Buffalo Rd. /Mt Read Blvd.,0
46.319409,-72.587027,Rue de Vitrines/Rue des Grandes-Marchés,0
46.316264,-72.585517,Boulevard des Athlètes/ unknown ,0
46.317015,-72.584424,Boulevard des Athlètes/Boulevard Arthur-Rousseau/Autoroute 55 SB Ramps,0
38.183618,-121.806108,SR 12/SR 113/Birds Landing Rd.,0
46.333254,-72.551332,Boulevard de la Commune/Rue Royale/Boulevard Gene-H-Kruger,0
38.85101,-120.022309,US 50/SR 89,0
45.687392,-73.738059,Avenue Urbanova/Boulevard Carmel/Avenue Pierre-Dansereau,0
46.360182,-72.569878,Boulevard Laviolette/Boulevard des Récollets,0
50.226873,-66.389929,Rue Bourgeois/Rue Giasson,0
50.222763,-66.377915,Rue Smith/Rue Bourgeois,0
40.428722,-105.005296,Kendall Pkwy./Aldrin Dr.,0
47.766905,-117.385334,US 2/ development entrance ,0
59.26924,17.9118,Dialoggatan/Modulvägen/Ekgårdsvägen,0
40.010602,-83.06978,Redding Rd./Tremont Rd./Abington Rd.,0
39.998857,-83.048122,North Star Rd./Kinnear Rd./Waltham Rd.,1
40.199746,-83.014103,Lewis Center Rd./North Rd.,0
40.923547,-81.153753,Beeson St. NE/Freshley Ave. NE,1
40.97182,-81.36431,SR 619  Edison St. NW /King Church Ave. NW,0
40.666707,-81.353191,Walnut St. SE/Main Ave. SE,0
39.401528,-84.409428,Millikin Rd./Maud Hughes Rd.,0
40.077173,-83.17545,Rings Rd./Churchman Rd.,0
40.08177,-83.14392,Rings Rd./Brighton Hill Ln.,0
40.08079,-83.154671,Rings Rd./Norn St.,0
40.081059,-83.149409,Rings Rd./Wilcox Rd.,0
39.995103,-83.060557,Arlington Ave./Stanford Rd./Tremont Rd.,0
39.95164,-83.122585,S Grener Ave./Old Grener Ave.,0
40.039644,-84.228554,McKaig Rd./S Dorset Rd.,0
41.237345,-82.119802,SR 301/SR 303,0
39.948074,-82.965915,Linwood Ave./E Sycamore St.,0
40.06668,-82.8272,US 62  Johnstown Rd. /Greensward Rd./Lambton Park Rd.,0
40.626104,-105.106574,US 287-SR 14/US 287 Business,0
40.97266,-81.36831,SR 619  Edison St. NW /Kaufman Ave. NW,0
39.945884,-82.966096,Linwood Ave./E Columbus St.,0
39.944126,-82.966246,Linwood Ave./Stanley Ave.,0
39.989129,-83.003325,Indianola Ave./E 6th Ave.,0
39.885966,-83.056501,Gantz Rd./Brookham Dr.,0
39.859943,-83.090622,Orders Rd./Haughn Rd.,0
40.07889,-82.848116,Dublin-Granville Rd./Albany Park Dr.,0
40.97615,-81.42353,E Turkeyfoot Lake Rd./Myersville Rd.,0
40.961011,-81.467803,Corporate Woods Pkwy./Corporate Woods Cir.,0
39.52115,-82.3768,SR 328/US 33 SB Ramps,0
45.237308,-92.998526,Fenway Ave./Headwaters Pkwy.,0
44.874015,-93.326238,Hazelton Rd./ parking lot ,0
44.783881,-93.268155,Portland Ave./ high school access ,0
37.139628,-93.415816,Republic Rd.  SR M /RepMo Dr./Farm Road 103,0
59.30476,18.1243,Siroccogatan/Smedjegatan,0
59.24028,17.83454,Rte 258/E20 Ramps/Sankt Botvids väg/Tumbakopplet,0
59.38567,17.92375,Rinkebysvängen/Rinkebystråket,0
59.38743,17.88016,Avestagatan/Bromstensvägen,0
59.39794,17.88274,Rte 275/Tenstavägen,0
59.40026,17.88317,Trafikplats Hjulsta  Rte 275/E18 Ramps ,0
59.3988,17.88478,Rte 275/Hjulstavägen,0
59.36616,17.88798,Råckstavägen/Vällingbyvägen,0
59.38612,17.89208,Bromstensvägen/Nyhammarsgatan,0
59.39735,17.90967,Hjulstavägen/Tenstaträket/E18 Ramps,0
59.26605,17.91211,Dialoggatan/Månskärsvägen,0
59.26414,17.91224,Kungens Kurvaleden/Dialoggatan,0
59.26924,17.91356,Modulvägen/ parking lots ,0
40.146004,-84.217132,W Garbry Rd./Looney Rd.,0
41.37453,-83.61786,E Wooster St./I-75 SB Ramps,1
41.37445,-83.614,E Wooster St./I-75 NB Ramps,1
39.326909,-84.595795,River Rd./Gray Rd.,0
42.849127,-80.722216,Vienna Rd.  Hwy 19 /Talbot Rd.  Hwy 3 ,0
34.159647,-83.993382,GA 347  Lanier Islands Pkwy. /Big Creek Rd./New Bethany Rd.,0
40.393616,-82.485431,Public Square  Main St./High St. ,0
43.616438,-116.193281,Fort St./Robbins Rd./N 3rd St.,0
39.382857,-77.480543,Jefferson Pike  MD 180 /Mt Zion Rd.,0
39.487912,-76.191547,Old Philadelphia Rd.  MD 7 /Perryman Rd.  MD 159 ,0
51.089967,-114.249062,Valley Ridge Blvd. NW/Hwy 1  Trans Canada Hwy  WB Offramp,0
36.111556,-95.913442,S Hudson Ave./E 36th St.,1
46.054187,-64.093289,Trans Canada Hwy/Hwy 15/Shemogue Rd.,0
41.707579,-91.613871,Oakdale Blvd./Jones Blvd.,0
41.678917,-91.563783,E 7th St./E 2nd Ave.,0
41.694912,-91.582865,12th Av./Holiday Rd.,0
41.695596,-91.61393,Commerce Dr./Commercial Park,0
41.75695,-91.59798,N Front St./N Bend Dr.,0
41.752059,-91.598006,N Front St./Penn St.,0
37.89957,-122.28708,Kensington Circle  Colusa Ave./Oak View Ave./Berkeley Park Blvd. ,0
34.238923,-119.184293,Wagon Wheel Rd./Cactus Dr.,0
34.23667,-119.18264,Wagon Wheel Rd./Saddle Ave./Winchester Ave.,0
37.769919,-122.403928,8th St./Townsend St./Division St./Kansas St.,0
34.243677,-119.168498,Thames River Dr./Kiawah River Dr.,0
34.242796,-119.174674,Forest Park Blvd./Moonlight Park Ave.,0
34.244577,-119.177114,Forest Park Blvd./N Oxnard Blvd.,0
34.246293,-119.179478,Forest Park Blvd./N Ventura Rd.,0
34.249395,-119.17267,N Oxnard Blvd./N Ventura Blvd./Moss Landing Blvd.,0
34.24692,-119.17459,N Oxnard Blvd./Garonne St./Kiawah River Dr.,0
34.829219,-82.330518,Rocky Slope Rd./Sedley Rd./Legacy Park Rd.,0
34.830804,-82.331407,Rocky Slope Rd./Algonquin Trl./Chadsworth Dr.,0
45.528011,-73.430899,Boulevard Vauquelin/Rue du R-100,0
39.329408,-82.10731,W Union St./Smith St./ parking lot ,0
39.094722,-120.950788,S Auburn St./I-80 WB Ramps/ unknown ,0
47.65441,-117.56614,Sprague Ave./Quest Dr.,0
47.643079,-117.550182,US 2/S Deer Heights Rd.,0
47.615458,-117.37287,S Stonington Ln./E 42nd Ave.,0
47.615462,-117.373971,S Cook St./E 42nd Ave.,0
47.719708,-117.446931,W Woodside Ave./N Alberta St.,0
47.720588,-117.452892,W Woodside Dr./W Dell Dr.,0
47.720869,-117.458753,W Woodside Ave./N F St.,0
33.489805,-82.051412,Wheeler Rd./Aumond Rd.,0
45.860602,-95.352984,Hazel Hill Rd. SE/McKay Ave. S/34th Ave. E,0
46.33693,-63.607681,Newton Rd./Scales Pond Rd.,0
34.06618,-118.35985,S Orange Grove Ave./S Ogden Dr.,1
37.718036,-122.477947,Juan Bautista Circle,0
34.066242,-118.353726,S Fuller Ave./Lindenhurst Ave.,0
34.067486,-118.35214,S Fuller Ave./S Burnside Ave./Metropolitan Plaza,0
34.068716,-118.356725,S Orange Grove Ave./Colgate Ave.,0
34.066226,-118.356712,S Alandele Ave./Lindenhurst Ave.,0
34.06747,-118.35829,S Alandele Ave./S Genessee Ave./S Orange Grove Ave./Metropolitan Plaza,0
37.722857,-122.483582,Font Blvd./ parking lot ,0
37.721773,-122.482312,Font Blvd./Arballo Dr.,0
37.72069,-122.48105,Font Blvd./Pinto Ave./Holloway Ave.,0
37.71957,-122.47976,Font Blvd./Serrano Dr.,0
37.719901,-122.475894,Crespi Dr./Varela Ave./Serrano Dr./Gonzalez Dr.,0
37.71501,-122.47298,Font Blvd./Chumasero Dr.,0
37.7159,-122.47445,Font Blvd./Cambon Dr.,0
37.71679,-122.47592,Font Blvd./Gonzalez Dr.,0
37.716953,-122.480005,Bucareli Dr./Gonzalez Dr.,0
37.71638,-122.47919,Grijalva Dr./Gonzalez Dr.,0
59.27214,17.91426,Ekgardsvägen connector/E4 EB Ramps,0
59.27153,17.9152,Ekgardsvägen/Ekgardsvägen connector,0
59.46959,17.91529,Rte 267/E4 EB Ramps,0
59.3536,17.91606,Spångavägen/Gilavägen/Vultejusvägen,0
59.18849,17.9165,Flottiljvägen/Rullstensvägen/Kanslivägen,0
59.47157,17.91782,Norrvikenleden/Konsumentvägen,0
59.27583,17.91885,Smista allé/ parking lot ,0
59.27317,17.91945,Smistavägen/Smista allé/Ekgårdsvägen,0
59.27438,17.92056,Smista allé/Gamla Södertäljevägen,0
59.27173,17.92147,Smistavägen/Modulvägen,0
59.50132,17.92231,Stockholmsvägen/ unknown ,0
59.495511,17.921717,Breddanvägen/E4 SB Ramps,0
59.495548,17.923609,Breddanvägen/E4 NB Ramps,0
43.241445,-86.25485,Terrace Point Rd./ parking lot access ,0
59.26488,17.92277,Kungens Kurvaleden/Diagonalvägen,0
59.27019,17.92319,Smistavägen/Tangentvägen,0
59.34258,17.9237,Rte 275/Beckombergavägen,0
59.34922,17.92473,Spångavägen/Bromma kyrkväg,0
59.26752,17.92557,Smistavägen/Ellipsvägen,0
59.26549,17.92616,Kungens Kurvaleden/Smistavägen,0
59.41806,17.92838,Esbogatan/Lahtisgatan,0
59.41443,17.93048,Rte 275/Finlandsgatan/Hanstavägen,0
59.41279,17.93254,Hanstavägen/Lagtingsgatan,0
59.64882,17.9327,Tornvägen/ unknown ,0
59.64989,17.93396, airport terminal roadway / parking lots ,0
59.37348,17.93428,Rissneleden/Lavettvägen,0
59.42957,17.93461,Bagarbyvägen/Bygdevägen,0
59.38236,17.93538,Ingebyvägen/Enköpingsvägen/Rte 279 Ramps,0
59.38186,17.93856,Enköpingsvägen/Kvarnvägen,0
59.2788,17.93935,Gamla Södertäljevägen/Verkstadsvägen/Skördevägen,0
59.41894,17.94046,Turebergsleden/Kanalvägen/Love Almqvists väg,0
59.6454,17.94166,Rte 273/Tvärvägen,0
59.4301,17.94268,Bygdevägen/Malmvägen/Turebergs allé,0
59.28346,17.94268,Häradsvägen/Smista allé,0
59.27967,17.94277,Häradsvägen/Gamla Södertäljevägen,0
59.40492,17.94286,Hanstavägen/Folketingsvägen,0
59.44095,17.92579,Hammarbacken/ unknown ,0
59.43932,17.92801,Norrvikenleden/Bagrbyvägen/Rte 265 Ramps,0
59.4366,17.93076,Bagarbyvägen/Mossvägen,0
59.44075,17.93153,Norra Malmvägen/Rte 265 EB On-ramp,0
59.43771,17.93499,Norra Malmvägen/Mossvägen,0
59.44687,17.94224,Rte 262/Rte 265 Ramps,0
59.44585,17.94435,Rte 262/Emblavägen/Sollentunavägen,0
59.28443,17.94703,Häradsvägen/Mälarvägen/ parking lot ,0
59.4021,17.94707,Hanstavägen/ parking ,0
59.42366,17.94795,Turebergsleden/Tingsvägen,0
59.28605,17.94959,Bredängsvägen/Vantörsvägen/E4 EB Ramps,0
59.43455,17.94982,Sollentunavägen/Tellusvägen/Arenavägen,0
